884,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",1,"Drama, Fantasy, Romance, Shoujo",7.77
885,Bishoujo Senshi Sailor Moon R: The Movie,1,"Drama, Magic, Romance, Shoujo",7.78
886,Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,1,"Action, Mecha, Military, School, Super Power",7.78
887,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,1,Comedy,7.78
888,Ga-Rei: Zero,12,"Action, Super Power, Supernatural, Thriller",7.78
889,Higashi no Eden Movie II: Paradise Lost,1,"Action, Comedy, Drama, Mystery, Romance, Thriller",7.78
890,Jungle wa Itsumo Hare nochi Guu Final,7,"Comedy, Slice of Life",7.78
891,Kore wa Zombie Desu ka? of the Dead,10,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",7.78
892,Kyoukai no Kanata: Shinonome,1,"Fantasy, Slice of Life, Supernatural",7.78
893,Lupin III: Episode 0 &quot;First Contact&quot;,1,"Action, Adventure, Comedy, Mystery, Shounen",7.78
894,Minami-ke Tadaima,13,"Comedy, School, Slice of Life",7.78
895,Momo e no Tegami,1,"Drama, Supernatural",7.78
896,Nurarihyon no Mago,24,"Action, Demons, Shounen, Supernatural",7.78
897,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,1,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",7.78
898,Orange,13,"Drama, Romance, School, Sci-Fi, Shoujo",7.78
899,Over Drive,26,"Shounen, Sports",7.78
900,R.O.D OVA,3,"Action, Adventure, Historical, Magic, Mystery, Sci-Fi",7.78
901,Rakudai Kishi no Cavalry,12,"Action, Ecchi, Fantasy, Romance, School",7.78
902,Ranma ½ Specials,2,"Comedy, Drama, Romance, Shounen",7.78
903,Rozen Maiden: Träumend,12,"Action, Comedy, Drama, Magic, Seinen",7.78
904,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,1,"Comedy, Drama, School, Shounen, Slice of Life, Sports",7.78
905,Special A,24,"Comedy, Romance, School, Shoujo",7.78
906,Tenchi Muyou! Ryououki 2nd Season,6,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",7.78
907,Texhnolyze,22,"Action, Drama, Psychological, Sci-Fi",7.78
908,Urusei Yatsura,195,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",7.78
909,Utawarerumono,26,"Action, Drama, Fantasy, Sci-Fi",7.78
910,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,3,"Action, Comedy, Ecchi, Shounen, Sports",7.77
911,Black Jack 21,17,"Action, Drama",7.77
912,Digimon Adventure tri. 2: Ketsui,1,"Action, Adventure, Comedy, Drama",7.77
913,Fushigi Yuugi,52,"Adventure, Comedy, Drama, Fantasy, Historical, Magic, Martial Arts, Romance, Shoujo",7.77
914,Ichigo Mashimaro,12,"Comedy, Slice of Life",7.77
915,JoJo no Kimyou na Bouken: Phantom Blood,1,"Action, Adventure, Horror, Shounen, Vampire",7.77
916,Koyomimonogatari,12,"Comedy, Mystery, Supernatural",7.77
917,Mobile Suit Gundam 00 Special Edition,3,"Action, Drama, Mecha, Military, Sci-Fi",7.77
918,Ojamajo Doremi Na-i-sho,13,"Comedy, Fantasy, Magic, Shoujo",7.77
919,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,1,"Adventure, Comedy, Fantasy, Shounen",7.77
920,Sengoku Basara Movie: The Last Party,1,"Action, Historical, Martial Arts, Samurai, Super Power",7.77
921,Shingeki no Bahamut: Genesis,12,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",7.77
922,Tenchi Muyou! Ryououki,6,"Action, Comedy, Sci-Fi, Shounen, Space",7.77
923,Tonari no Kaibutsu-kun,13,"Comedy, Romance, School, Shoujo, Slice of Life",7.77
924,Zero no Tsukaima F,12,"Adventure, Ecchi, Fantasy, Magic, Romance",7.77
925,Ao Haru Ride OVA,2,"Romance, School, Shoujo, Slice of Life",7.76
926,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,1,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",7.76
927,Bokura wa Minna Kawaisou: Hajimete no,1,"Comedy, Romance, School, Slice of Life",7.76
928,Bungou Stray Dogs,12,"Action, Comedy, Mystery, Seinen, Supernatural",7.76
929,Detective Conan Movie 19: The Hellfire Sunflowers,1,"Action, Mystery, Police, Shounen",7.77
930,Doraemon (1979),1787,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",7.76
931,Genshiken,12,"Comedy, Parody, Slice of Life",7.76
932,Ginga Tetsudou 999 (Movie),1,"Adventure, Drama, Fantasy, Sci-Fi, Space",7.76
933,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,1,"Military, School",7.76
934,Hakuouki Hekketsuroku,10,"Action, Drama, Historical, Josei, Samurai, Supernatural",7.76
935,Hetalia Axis Powers,52,"Comedy, Historical, Parody",7.76
936,Itazura na Kiss,25,"Comedy, Romance, Shoujo",7.76
937,Lupin III,23,"Action, Adventure, Comedy, Shounen",7.76
938,Mahouka Koukou no Rettousei,26,"Magic, Romance, School, Sci-Fi, Supernatural",7.76
939,Majin Tantei Nougami Neuro,25,"Comedy, Demons, Mystery, Shounen, Supernatural",7.76
940,Master Keaton,24,"Adventure, Mystery",7.76
941,No.6,11,"Action, Sci-Fi",7.76
942,One Piece Movie 4: Dead End no Bouken,1,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",7.76
943,Senjou no Valkyria,26,"Action, Military, Romance",7.76
944,Tegamibachi,25,"Adventure, Fantasy, Shounen, Supernatural",7.76
945,Towa no Quon 4: Guren no Shoushin,1,"Action, Super Power, Supernatural",7.76
946,Turn A Gundam,50,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",7.76
947,Bleach Movie 4: Jigoku-hen,1,"Action, Comedy, Shounen, Super Power, Supernatural",7.75
948,D-Frag!,12,"Comedy, Game, School, Seinen",7.75
949,Detective Conan Movie 09: Promo Special,1,"Adventure, Comedy, Mystery, Police, Shounen",7.75
950,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,1,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",7.75
951,Go! Princess Precure,50,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",7.74
952,Hayate no Gotoku!,52,"Action, Comedy, Harem, Parody, Romance",7.75
953,InuYasha: Kagami no Naka no Mugenjo,1,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shounen, Supernatural",7.75
954,Kanojo to Kanojo no Neko: Everything Flows,4,"Psychological, Romance, Slice of Life",7.75
955,Kara no Kyoukai Remix: Gate of Seventh Heaven,1,"Action, Mystery, Romance, Super Power, Thriller",7.75
956,Kino no Tabi: The Beautiful World - Tou no Kuni,1,"Adventure, Fantasy, Psychological",7.75
957,"Kono Danshi, Ningyo Hiroimashita.",1,"Fantasy, Shounen Ai",7.75
958,Kuroko no Basket: Baka ja Katenai no yo!,1,"Comedy, School, Shounen, Sports",7.75
959,Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen,1,"Action, Fantasy, Supernatural",7.75
960,Mahoujin Guru Guru,45,"Adventure, Comedy, Fantasy, Magic, Shounen",7.75
961,One Piece: Heart of Gold,1,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",7.75
962,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,1,"Action, Drama, Fantasy, Shounen, Super Power",7.75
963,The iDOLM@STER,25,"Comedy, Drama, Music",7.75
964,Trapp Ikka Monogatari,40,"Drama, Historical, Music, Romance",7.75
965,Utawarerumono Specials,6,"Action, Comedy, Drama, Fantasy",7.75
966,World Trigger,73,"Action, School, Sci-Fi, Shounen, Supernatural",7.75
967,Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,12,"Action, Mecha, Sci-Fi, Super Power",7.75
968,Bishoujo Senshi Sailor Moon R,43,"Demons, Magic, Romance, Shoujo",7.74
969,Black Jack (TV),61,Drama,7.74
970,Cardcaptor Sakura Movie 1,1,"Comedy, Drama, Fantasy, Magic, Shoujo",7.74
971,Detective Conan: Black History,1,"Adventure, Comedy, Mystery, Police, Shounen",7.74
972,Fullmetal Alchemist: The Conqueror of Shamballa,1,"Comedy, Drama, Fantasy, Historical, Military, Shounen",7.74
973,Genshiken OVA,3,"Comedy, Parody, Slice of Life",7.74
974,Hal,1,"Romance, Sci-Fi, Shoujo",7.74
975,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,1,"Fantasy, Kids, Magic, Shoujo",7.74
976,Higashi no Eden Movie I: The King of Eden,1,"Comedy, Drama, Mystery, Romance, Slice of Life, Thriller",7.74
977,Hungry Heart: Wild Striker,52,"Comedy, Shounen, Slice of Life, Sports",7.74
978,Initial D Battle Stage 2,1,"Action, Cars, Drama, Seinen, Sports",7.74
979,Kekkai Sensen,12,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",7.74
980,Love Stage!! OVA,1,"Comedy, Romance, Shounen Ai",7.74
981,Mahou Shoujo Lyrical Nanoha StrikerS,26,"Action, Comedy, Drama, Magic, Super Power",7.74
982,Mousou Dairinin,13,"Drama, Mystery, Police, Psychological, Supernatural, Thriller",7.74
983,Muumindani no Suisei,1,"Adventure, Comedy, Fantasy, Kids",7.74
984,Noein: Mou Hitori no Kimi e,24,"Adventure, Drama, Sci-Fi, Slice of Life",7.74
985,Persona 3 the Movie 3: Falling Down,1,"Action, Fantasy, Seinen, Supernatural",7.74
986,Sengoku Basara Two,12,"Action, Historical, Martial Arts, Samurai, Super Power",7.74
987,Shakugan no Shana,24,"Action, Drama, Fantasy, Romance, School, Supernatural",7.74
988,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,13,"Action, Drama, Mecha, Military, Sci-Fi",7.74
989,Taiyou no Ko Esteban,39,"Adventure, Historical, Sci-Fi",7.74
990,Toriko,147,"Action, Adventure, Comedy, Fantasy, Shounen",7.74
991,UN-GO: Inga-ron,1,"Mystery, Supernatural",7.74
992,Crayon Shin-chan,Unknown,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",7.73
993,Diamond no Ace OVA,3,"Comedy, School, Shounen, Sports",7.72
994,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,1,"Adventure, Comedy, Fantasy, Kids, Shounen",7.73
995,Flip Flappers,13,"Comedy, Sci-Fi",7.73
996,GetBackers,49,"Action, Comedy, Drama, Mystery, Shounen, Super Power, Supernatural",7.73
997,K,13,"Action, Super Power, Supernatural",7.73
998,Katekyo Hitman Reborn! Special,1,"Comedy, Shounen",7.73
999,Kekkaishi,52,"Adventure, Comedy, Fantasy, Shounen",7.73
1000,Kuroshitsuji II Specials,6,"Comedy, Fantasy, Parody, Shounen, Supernatural",7.73
1001,Lady Lady!!,21,"Drama, Historical",7.73
1002,Mitsudomoe,13,"Comedy, School, Slice of Life",7.73
1003,Prison School OVA,1,"Comedy, Ecchi, Romance, School, Seinen",7.73
1004,Shakugan no Shana III (Final),24,"Action, Drama, Fantasy, Romance, Supernatural",7.73
1005,Uchuu Senkan Yamato,26,"Action, Adventure, Drama, Military, Sci-Fi, Space",7.73
1006,Wakakusa Monogatari: Nan to Jo-sensei,40,"Drama, Historical, School, Slice of Life",7.73
1007,Zero no Tsukaima: Futatsuki no Kishi,12,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",7.73
1008,Ansatsu Kyoushitsu: 365-nichi no Jikan,1,"Action, Comedy, School, Shounen",7.72
1009,Daicon Opening Animations,2,"Action, Adventure, Mecha, Music, Sci-Fi",7.72
1010,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,1,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",7.72
1011,Durarara!!x2 Ketsu: Dufufufu!!,1,"Action, Mystery, Supernatural",7.72
1012,Future GPX Cyber Formula Sin,5,"Drama, Sci-Fi, Shounen, Sports",7.72
1013,Ie Naki Ko Remi Specials,3,"Adventure, Drama",7.72
1014,Inazuma Eleven,127,"Shounen, Sports, Super Power",7.72
1015,Kara no Kyoukai 6: Boukyaku Rokuon,1,"Action, Magic, Mystery, Romance, Supernatural, Thriller",7.72
1016,Kyoukaisenjou no Horizon II,13,"Action, Fantasy, Sci-Fi",7.72
1017,Mobile Police Patlabor: On Television,47,"Comedy, Mecha, Police, Sci-Fi",7.72
1018,Mujin Wakusei Survive,52,"Action, Adventure, Fantasy, Sci-Fi, Slice of Life",7.72
1019,New Prince of Tennis OVA vs. Genius10,10,"Action, Comedy, Shounen, Sports",7.72
1020,Noblesse: Awakening,1,"Action, School, Supernatural, Vampire",7.72
1021,Ouritsu Uchuugun: Honneamise no Tsubasa,1,"Action, Drama, Military, Sci-Fi, Space",7.72
1022,Tanaka-kun wa Itsumo Kedaruge Specials,Unknown,"Comedy, School, Slice of Life",7.72
1023,Toradora! OVA,1,"Comedy, Romance, School, Slice of Life",7.72
1024,Towa no Quon 5: Souzetsu no Raifuku,1,"Action, Super Power, Supernatural",7.72
1025,Urusei Yatsura Movie 5: Final,1,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",7.72
1026,Zhen Hun Jie,24,"Action, Supernatural",7.72
1027,Aa! Megami-sama!: Tatakau Tsubasa,2,"Comedy, Magic, Romance, Seinen, Supernatural",7.71
1028,Arakawa Under the Bridge,13,"Comedy, Romance, Seinen",7.71
1029,Bishoujo Senshi Sailor Moon,46,"Demons, Magic, Romance, Shoujo",7.71
1030,Evangelion: 3.0 You Can (Not) Redo,1,"Action, Mecha, Sci-Fi",7.71
1031,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,16,"Comedy, Fantasy, Military, Parody",7.71
1032,Gakkou no Kaidan,19,"Horror, Mystery, Supernatural",7.71
1033,Gakkougurashi!,12,"Horror, Mystery, Psychological, School, Slice of Life",7.71
1034,Gensoumaden Saiyuuki,50,"Adventure, Comedy, Drama, Shounen, Supernatural",7.71
1035,Giant Killing,26,"Drama, Seinen, Sports",7.71
1036,Hetalia: The World Twinkle Extra Disc,1,"Comedy, Historical, Parody",7.71
1037,High School DxD BorN,12,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",7.71
1038,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,1,"Sci-Fi, Shounen, Sports",7.71
1039,Mainichi Kaasan,142,"Comedy, Slice of Life",7.71
1040,Mirai Nikki Redial,1,"Action, Psychological, Shounen, Supernatural",7.71
1041,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,1,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",7.71
1042,Ojiisan no Lamp,1,"Drama, Historical",7.71
1043,Pokemon Black and White 2: Introduction Movie,1,"Action, Fantasy, Kids",7.71
1044,Prince of Tennis: Another Story II - Ano Toki no Bokura,4,"Shounen, Sports",7.71
1045,Seitokai Yakuindomo,13,"Comedy, School, Shounen, Slice of Life",7.71
1046,Shounen Onmyouji,26,"Action, Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",7.71
1047,Sukitte Ii na yo.,13,"Romance, School, Shoujo",7.71
1048,Toaru Majutsu no Index: Endymion no Kiseki,1,"Action, Magic, Sci-Fi, Super Power",7.71
1049,Tokyo Ghoul: &quot;Jack&quot;,1,"Action, Drama, Horror, School, Seinen, Supernatural",7.71
1050,Ushio to Tora (TV),26,"Action, Adventure, Comedy, Demons, Shounen, Supernatural",7.71
1051,Ano Natsu de Matteru,12,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",7.70
1052,Arslan Senki (TV): Fuujin Ranbu,8,"Action, Adventure, Drama, Fantasy, Historical, Shounen, Supernatural",7.70
1053,Boku wa Tomodachi ga Sukunai Next,12,"Comedy, Harem, Romance, School, Seinen, Slice of Life",7.70
1054,Fairy Tail Movie 1: Houou no Miko,1,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",7.70
1055,Final Fantasy VII: Advent Children - Venice Film Festival Footage,1,"Action, Drama, Fantasy, Sci-Fi",7.70
1056,Future GPX Cyber Formula Zero,8,"Drama, Sci-Fi, Shounen, Sports",7.70
1057,Ghost in the Shell: Arise - Border:2 Ghost Whispers,1,"Mecha, Police, Psychological, Sci-Fi",7.70
1058,High School DxD,12,"Comedy, Demons, Ecchi, Harem, Romance, School",7.70
1059,Hourou Musuko Specials,2,"Drama, School",7.70
1060,Ike! Ina-chuu Takkyuubu,26,"Comedy, Ecchi, School, Sports",7.70
1061,Imawa no Kuni no Alice (OVA),3,"Action, Psychological, Shounen, Supernatural, Thriller",7.70
1062,Isshuukan Friends.,12,"Comedy, School, Shounen, Slice of Life",7.70
1063,Kamisama no Memochou,12,Mystery,7.70
1064,Kimagure Orange☆Road,48,"Comedy, Drama, Romance, School, Shounen, Slice of Life, Super Power",7.70
1065,Ling Qi,20,"Action, Comedy, Magic, Supernatural",7.69
1066,Love Live! School Idol Project,13,"Music, School, Slice of Life",7.70
1067,Oda Nobuna no Yabou,12,"Comedy, Historical, Romance",7.70
1068,Pokemon XY: Mega Evolution,4,"Action, Adventure, Comedy, Fantasy, Kids",7.70
1069,Ranma ½: Akumu! Shunmin Kou,1,"Action, Comedy, Martial Arts, Shounen, Supernatural",7.70
1070,Shingeki no Kyojin Movie 1: Guren no Yumiya,1,"Action, Drama, Fantasy, Shounen, Super Power",7.70
1071,Strike Witches Movie,1,"Action, Ecchi, Magic, Military, Sci-Fi",7.70
1072,Tsubasa Chronicle 2nd Season,26,"Action, Adventure, Drama, Fantasy, Mystery, Romance, Shounen, Supernatural",7.70
1073,Uchuu Patrol Luluco,13,"Action, Adventure, Comedy, Space",7.70
1074,Waga Seishun no Arcadia,1,"Action, Adventure, Drama, Sci-Fi, Space",7.70
1075,"Yondemasu yo, Azazel-san.",4,"Comedy, Demons, Supernatural",7.70
1076,Yuru Yuri,12,"Comedy, School, Shoujo Ai, Slice of Life",7.70
1077,Aa! Megami-sama!: Sorezore no Tsubasa,22,"Comedy, Magic, Romance, Seinen, Supernatural",7.69
1078,Aikatsu!,178,"Music, School, Shoujo, Slice of Life",7.69
1079,Air Gear,25,"Action, Comedy, Ecchi, Shounen, Sports",7.69
1080,Chuuka Ichiban!,52,"Action, Comedy, Drama, Shounen",7.69
1081,Gugure! Kokkuri-san,12,"Comedy, Shounen, Supernatural",7.69
1082,Hanbun no Tsuki ga Noboru Sora,6,"Comedy, Drama, Romance",7.69
1083,Initial D: Project D to the Next Stage - Project D e Mukete,1,"Action, Cars, Drama, Seinen, Sports",7.69
1084,Inu x Boku SS,12,"Comedy, Romance, Shounen, Supernatural",7.69
1085,InuYasha: Toki wo Koeru Omoi,1,"Adventure, Comedy, Demons, Drama, Fantasy, Historical, Romance, Shounen, Super Power",7.69
1086,Kiniro no Corda: Primo Passo,25,"Comedy, Drama, Harem, Magic, Music, Romance, School, Shoujo",7.69
1087,Kuroko no Basket Movie 1: Winter Cup Soushuuhen - Kage to Hikari,1,"School, Shounen, Sports",7.69
1088,Kuroshitsuji Special,1,"Comedy, Demons, Parody",7.69
1089,Layton Kyouju to Eien no Utahime,1,Mystery,7.69
1090,Love Stage!!,10,"Comedy, Romance, Shounen Ai",7.69
1091,Macross Zero,5,"Adventure, Mecha, Military, Sci-Fi, Shounen",7.69
1092,Moyashimon,11,"Comedy, School, Supernatural",7.69
1093,Nodame Cantabile OVA 2,1,"Comedy, Josei, Romance",7.69
1094,Saenai Heroine no Sodatekata,12,"Comedy, Ecchi, Harem, Romance, School",7.69
1095,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,1,"Comedy, Drama, School, Shounen, Slice of Life, Sports",7.69
1096,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,1,"Comedy, Drama, Slice of Life",7.69
1097,Toaru Majutsu no Index,24,"Action, Magic, Sci-Fi, Super Power",7.69
1098,Tonari no Seki-kun,21,"Comedy, School, Seinen",7.69
1099,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,12,"Shounen, Supernatural",7.69
1100,Ajin OVA,3,"Action, Horror, Mystery, Seinen, Supernatural",7.68
1101,Amagi Brilliant Park,13,"Comedy, Magic",7.68
1102,Ashita no Nadja,50,"Adventure, Drama, Historical, Romance, Shoujo",7.68
1103,Basilisk: Kouga Ninpou Chou,24,"Action, Adventure, Fantasy, Historical, Romance, Samurai, Supernatural",7.68
1104,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,1,"Action, Comedy, Martial Arts, Shounen, Super Power",7.68
1105,Btooom!,12,"Action, Psychological, Sci-Fi, Seinen",7.68
1106,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,1,"Action, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",7.68
1107,Kaleido Star: Aratanaru Tsubasa - Extra Stage,1,"Adventure, Comedy, Drama, Shoujo",7.68
1108,Mahou Sensei Negima! Shiroki Tsubasa Ala Alba,3,"Adventure, Comedy, Ecchi, Harem, Magic, Romance, Shounen, Supernatural, Vampire",7.68
1109,Mutsu Enmei Ryuu Gaiden: Shura no Toki,26,"Action, Historical, Martial Arts, Samurai, Shounen",7.68
1110,Persona 4 the Animation,25,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",7.68
1111,Sora no Otoshimono,13,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",7.68
1112,Aura: Maryuuin Kouga Saigo no Tatakai,1,"Comedy, Drama, Romance, School, Supernatural",7.67
1113,City Hunter: Goodbye My Sweetheart,1,"Adventure, Comedy, Shounen",7.67
1114,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,1,"Comedy, Mystery, Police, Shounen",7.67
1115,Fantastic Children,26,"Adventure, Fantasy, Mystery, Romance, Sci-Fi",7.67
1116,Free!,12,"Comedy, School, Slice of Life, Sports",7.67
1117,Ghost in the Shell (2015),1,"Action, Mecha, Police, Psychological, Sci-Fi",7.67
1118,Grisaia no Kajitsu,13,"Drama, Harem, Psychological, Romance, School",7.67
1119,Haiyore! Nyaruko-san F,1,"Comedy, Parody, Romance, Sci-Fi",7.67
1120,Hetalia: The Beautiful World Extra Disc,1,"Comedy, Historical, Parody",7.67
1121,Jewelpet Twinkle☆,52,"Fantasy, Magic, School, Shoujo",7.67
1122,Juubee Ninpuuchou,1,"Adventure, Fantasy, Historical, Horror, Romance, Shounen, Supernatural",7.67
1123,Kiznaiver,12,"Drama, Sci-Fi",7.67
1124,Kore wa Zombie Desu ka?,12,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",7.67
1125,Mitsudomoe Special,1,"Comedy, School, Slice of Life",7.67
1126,New Prince of Tennis,13,"Action, Comedy, Shounen, Sports",7.67
1127,Sakamoto desu ga?,12,"Comedy, School, Seinen",7.67
1128,Tales of Symphonia The Animation: Tethe&#039;alla-hen,4,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",7.67
1129,Tatakae! Chou Robot Seimeitai Transformers,98,"Adventure, Mecha, Sci-Fi, Shounen",7.67
1130,Tsubasa Chronicle,26,"Action, Adventure, Fantasy, Magic, Romance, Shounen, Supernatural",7.67
1131,Aldnoah.Zero,12,"Action, Mecha, Sci-Fi",7.66
1132,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,1,"Action, Comedy, Shounen, Super Power, Supernatural",7.66
1133,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,1,"Action, Mecha, Military, Sci-Fi",7.66
1134,Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,1,"Adventure, Comedy, Mystery, Police, Shounen",7.66
1135,Detective Conan: Conan vs. Kid - Jet Black Sniper,1,"Adventure, Comedy, Mystery, Police, Shounen",7.66
1136,Digimon Adventure tri. 1: Saikai,1,"Action, Adventure, Comedy, Drama",7.66
